Filename = 906.out.txt, no_of_character_errs = 27, ground_truth_length = 72, output_length = 60, Percentage Character Errors = 37.5%
Filename = 907.out.txt, no_of_character_errs = 12, ground_truth_length = 41, output_length = 43, Percentage Character Errors = 29.2682926829%
Filename = 908.out.txt, no_of_character_errs = 39, ground_truth_length = 81, output_length = 65, Percentage Character Errors = 48.1481481481%
Filename = 909.out.txt, no_of_character_errs = 19, ground_truth_length = 38, output_length = 33, Percentage Character Errors = 50.0%
Filename = 91.out.txt, no_of_character_errs = 12, ground_truth_length = 40, output_length = 41, Percentage Character Errors = 30.0%
Filename = 910.out.txt, no_of_character_errs = 27, ground_truth_length = 56, output_length = 45, Percentage Character Errors = 48.2142857143%
Filename = 911.out.txt, no_of_character_errs = 4, ground_truth_length = 13, output_length = 14, Percentage Character Errors = 30.7692307692%
Filename = 912.out.txt, no_of_character_errs = 13, ground_truth_length = 40, output_length = 36, Percentage Character Errors = 32.5%
Filename = 913.out.txt, no_of_character_errs = 24, ground_truth_length = 58, output_length = 50, Percentage Character Errors = 41.3793103448%
Filename = 914.out.txt, no_of_character_errs = 3, ground_truth_length = 9, output_length = 9, Percentage Character Errors = 33.3333333333%
Filename = 915.out.txt, no_of_character_errs = 36, ground_truth_length = 100, output_length = 97, Percentage Character Errors = 36.0%
Filename = 916.out.txt, no_of_character_errs = 13, ground_truth_length = 38, output_length = 41, Percentage Character Errors = 34.2105263158%
Filename = 917.out.txt, no_of_character_errs = 14, ground_truth_length = 32, output_length = 25, Percentage Character Errors = 43.75%
Filename = 918.out.txt, no_of_character_errs = 27, ground_truth_length = 60, output_length = 55, Percentage Character Errors = 45.0%
Filename = 919.out.txt, no_of_character_errs = 21, ground_truth_length = 38, output_length = 32, Percentage Character Errors = 55.2631578947%
Filename = 92.out.txt, no_of_character_errs = 4, ground_truth_length = 40, output_length = 38, Percentage Character Errors = 10.0%
Filename = 920.out.txt, no_of_character_errs = 11, ground_truth_length = 13, output_length = 9, Percentage Character Errors = 84.6153846154%
Filename = 921.out.txt, no_of_character_errs = 24, ground_truth_length = 53, output_length = 44, Percentage Character Errors = 45.2830188679%
Filename = 922.out.txt, no_of_character_errs = 13, ground_truth_length = 38, output_length = 32, Percentage Character Errors = 34.2105263158%
Filename = 923.out.txt, no_of_character_errs = 16, ground_truth_length = 40, output_length = 32, Percentage Character Errors = 40.0%
Filename = 924.out.txt, no_of_character_errs = 19, ground_truth_length = 41, output_length = 34, Percentage Character Errors = 46.3414634146%
Filename = 925.out.txt, no_of_character_errs = 14, ground_truth_length = 40, output_length = 32, Percentage Character Errors = 35.0%
Filename = 926.out.txt, no_of_character_errs = 10, ground_truth_length = 38, output_length = 40, Percentage Character Errors = 26.3157894737%
Filename = 927.out.txt, no_of_character_errs = 23, ground_truth_length = 83, output_length = 83, Percentage Character Errors = 27.7108433735%
Filename = 928.out.txt, no_of_character_errs = 8, ground_truth_length = 29, output_length = 26, Percentage Character Errors = 27.5862068966%
Filename = 929.out.txt, no_of_character_errs = 15, ground_truth_length = 79, output_length = 75, Percentage Character Errors = 18.9873417722%
Filename = 93.out.txt, no_of_character_errs = 16, ground_truth_length = 39, output_length = 36, Percentage Character Errors = 41.0256410256%
Filename = 930.out.txt, no_of_character_errs = 15, ground_truth_length = 36, output_length = 37, Percentage Character Errors = 41.6666666667%
Filename = 931.out.txt, no_of_character_errs = 11, ground_truth_length = 53, output_length = 50, Percentage Character Errors = 20.7547169811%
Filename = 932.out.txt, no_of_character_errs = 18, ground_truth_length = 40, output_length = 31, Percentage Character Errors = 45.0%
Filename = 933.out.txt, no_of_character_errs = 10, ground_truth_length = 40, output_length = 39, Percentage Character Errors = 25.0%
Filename = 934.out.txt, no_of_character_errs = 15, ground_truth_length = 41, output_length = 34, Percentage Character Errors = 36.5853658537%
Filename = 935.out.txt, no_of_character_errs = 20, ground_truth_length = 37, output_length = 33, Percentage Character Errors = 54.0540540541%
Filename = 936.out.txt, no_of_character_errs = 9, ground_truth_length = 40, output_length = 39, Percentage Character Errors = 22.5%
Filename = 937.out.txt, no_of_character_errs = 11, ground_truth_length = 17, output_length = 13, Percentage Character Errors = 64.7058823529%
Filename = 938.out.txt, no_of_character_errs = 10, ground_truth_length = 16, output_length = 13, Percentage Character Errors = 62.5%
Filename = 939.out.txt, no_of_character_errs = 16, ground_truth_length = 40, output_length = 37, Percentage Character Errors = 40.0%
Filename = 94.out.txt, no_of_character_errs = 16, ground_truth_length = 25, output_length = 21, Percentage Character Errors = 64.0%
Filename = 940.out.txt, no_of_character_errs = 32, ground_truth_length = 80, output_length = 61, Percentage Character Errors = 40.0%
Filename = 941.out.txt, no_of_character_errs = 7, ground_truth_length = 64, output_length = 67, Percentage Character Errors = 10.9375%
Filename = 942.out.txt, no_of_character_errs = 19, ground_truth_length = 40, output_length = 31, Percentage Character Errors = 47.5%
Filename = 943.out.txt, no_of_character_errs = 19, ground_truth_length = 42, output_length = 35, Percentage Character Errors = 45.2380952381%
Filename = 944.out.txt, no_of_character_errs = 14, ground_truth_length = 40, output_length = 41, Percentage Character Errors = 35.0%
Filename = 945.out.txt, no_of_character_errs = 16, ground_truth_length = 67, output_length = 70, Percentage Character Errors = 23.8805970149%
Filename = 946.out.txt, no_of_character_errs = 22, ground_truth_length = 41, output_length = 33, Percentage Character Errors = 53.6585365854%
Filename = 947.out.txt, no_of_character_errs = 13, ground_truth_length = 38, output_length = 34, Percentage Character Errors = 34.2105263158%
Filename = 948.out.txt, no_of_character_errs = 67, ground_truth_length = 67, output_length = 34, Percentage Character Errors = 100.0%
Filename = 949.out.txt, no_of_character_errs = 30, ground_truth_length = 67, output_length = 55, Percentage Character Errors = 44.776119403%
Filename = 95.out.txt, no_of_character_errs = 20, ground_truth_length = 40, output_length = 31, Percentage Character Errors = 50.0%
Filename = 950.out.txt, no_of_character_errs = 18, ground_truth_length = 38, output_length = 32, Percentage Character Errors = 47.3684210526%
Filename = 951.out.txt, no_of_character_errs = 5, ground_truth_length = 40, output_length = 42, Percentage Character Errors = 12.5%
Filename = 952.out.txt, no_of_character_errs = 12, ground_truth_length = 38, output_length = 38, Percentage Character Errors = 31.5789473684%
Filename = 953.out.txt, no_of_character_errs = 21, ground_truth_length = 43, output_length = 41, Percentage Character Errors = 48.8372093023%
Filename = 954.out.txt, no_of_character_errs = 26, ground_truth_length = 90, output_length = 92, Percentage Character Errors = 28.8888888889%
Filename = 955.out.txt, no_of_character_errs = 10, ground_truth_length = 38, output_length = 36, Percentage Character Errors = 26.3157894737%
Filename = 956.out.txt, no_of_character_errs = 25, ground_truth_length = 40, output_length = 34, Percentage Character Errors = 62.5%
Filename = 957.out.txt, no_of_character_errs = 66, ground_truth_length = 66, output_length = 34, Percentage Character Errors = 100.0%
Filename = 958.out.txt, no_of_character_errs = 28, ground_truth_length = 71, output_length = 65, Percentage Character Errors = 39.4366197183%
Filename = 959.out.txt, no_of_character_errs = 15, ground_truth_length = 63, output_length = 60, Percentage Character Errors = 23.8095238095%
Filename = 96.out.txt, no_of_character_errs = 18, ground_truth_length = 41, output_length = 41, Percentage Character Errors = 43.9024390244%
Filename = 960.out.txt, no_of_character_errs = 12, ground_truth_length = 39, output_length = 39, Percentage Character Errors = 30.7692307692%
Filename = 961.out.txt, no_of_character_errs = 11, ground_truth_length = 39, output_length = 39, Percentage Character Errors = 28.2051282051%
Filename = 962.out.txt, no_of_character_errs = 17, ground_truth_length = 52, output_length = 52, Percentage Character Errors = 32.6923076923%
Filename = 963.out.txt, no_of_character_errs = 81, ground_truth_length = 81, output_length = 52, Percentage Character Errors = 100.0%
Filename = 964.out.txt, no_of_character_errs = 9, ground_truth_length = 59, output_length = 56, Percentage Character Errors = 15.2542372881%
Filename = 965.out.txt, no_of_character_errs = 18, ground_truth_length = 34, output_length = 29, Percentage Character Errors = 52.9411764706%
Filename = 966.out.txt, no_of_character_errs = 6, ground_truth_length = 4, output_length = 6, Percentage Character Errors = 150.0%
Filename = 967.out.txt, no_of_character_errs = 28, ground_truth_length = 103, output_length = 103, Percentage Character Errors = 27.1844660194%
Filename = 968.out.txt, no_of_character_errs = 19, ground_truth_length = 35, output_length = 30, Percentage Character Errors = 54.2857142857%
Filename = 969.out.txt, no_of_character_errs = 20, ground_truth_length = 41, output_length = 38, Percentage Character Errors = 48.7804878049%
Filename = 97.out.txt, no_of_character_errs = 20, ground_truth_length = 66, output_length = 61, Percentage Character Errors = 30.303030303%
Filename = 970.out.txt, no_of_character_errs = 14, ground_truth_length = 40, output_length = 35, Percentage Character Errors = 35.0%
Filename = 971.out.txt, no_of_character_errs = 17, ground_truth_length = 34, output_length = 29, Percentage Character Errors = 50.0%
Filename = 972.out.txt, no_of_character_errs = 2, ground_truth_length = 24, output_length = 23, Percentage Character Errors = 8.33333333333%
Filename = 973.out.txt, no_of_character_errs = 5, ground_truth_length = 7, output_length = 8, Percentage Character Errors = 71.4285714286%
Filename = 974.out.txt, no_of_character_errs = 8, ground_truth_length = 38, output_length = 42, Percentage Character Errors = 21.0526315789%
Filename = 975.out.txt, no_of_character_errs = 16, ground_truth_length = 40, output_length = 45, Percentage Character Errors = 40.0%
Filename = 976.out.txt, no_of_character_errs = 15, ground_truth_length = 35, output_length = 34, Percentage Character Errors = 42.8571428571%
Filename = 977.out.txt, no_of_character_errs = 3, ground_truth_length = 51, output_length = 50, Percentage Character Errors = 5.88235294118%
Filename = 978.out.txt, no_of_character_errs = 19, ground_truth_length = 88, output_length = 81, Percentage Character Errors = 21.5909090909%
Filename = 979.out.txt, no_of_character_errs = 31, ground_truth_length = 84, output_length = 75, Percentage Character Errors = 36.9047619048%
Filename = 98.out.txt, no_of_character_errs = 8, ground_truth_length = 38, output_length = 38, Percentage Character Errors = 21.0526315789%
Filename = 980.out.txt, no_of_character_errs = 9, ground_truth_length = 37, output_length = 39, Percentage Character Errors = 24.3243243243%
Filename = 981.out.txt, no_of_character_errs = 20, ground_truth_length = 41, output_length = 39, Percentage Character Errors = 48.7804878049%
Filename = 982.out.txt, no_of_character_errs = 31, ground_truth_length = 89, output_length = 84, Percentage Character Errors = 34.8314606742%
Filename = 983.out.txt, no_of_character_errs = 13, ground_truth_length = 38, output_length = 34, Percentage Character Errors = 34.2105263158%
Filename = 984.out.txt, no_of_character_errs = 11, ground_truth_length = 32, output_length = 35, Percentage Character Errors = 34.375%
Filename = 985.out.txt, no_of_character_errs = 35, ground_truth_length = 66, output_length = 55, Percentage Character Errors = 53.0303030303%
Filename = 986.out.txt, no_of_character_errs = 12, ground_truth_length = 41, output_length = 40, Percentage Character Errors = 29.2682926829%
Filename = 987.out.txt, no_of_character_errs = 19, ground_truth_length = 35, output_length = 26, Percentage Character Errors = 54.2857142857%
Filename = 988.out.txt, no_of_character_errs = 40, ground_truth_length = 92, output_length = 82, Percentage Character Errors = 43.4782608696%
Filename = 989.out.txt, no_of_character_errs = 19, ground_truth_length = 39, output_length = 33, Percentage Character Errors = 48.7179487179%
Filename = 99.out.txt, no_of_character_errs = 27, ground_truth_length = 51, output_length = 47, Percentage Character Errors = 52.9411764706%
Filename = 990.out.txt, no_of_character_errs = 3, ground_truth_length = 11, output_length = 12, Percentage Character Errors = 27.2727272727%
Filename = 991.out.txt, no_of_character_errs = 16, ground_truth_length = 38, output_length = 44, Percentage Character Errors = 42.1052631579%
Filename = 992.out.txt, no_of_character_errs = 10, ground_truth_length = 15, output_length = 14, Percentage Character Errors = 66.6666666667%
Filename = 993.out.txt, no_of_character_errs = 24, ground_truth_length = 38, output_length = 33, Percentage Character Errors = 63.1578947368%
Filename = 994.out.txt, no_of_character_errs = 22, ground_truth_length = 62, output_length = 54, Percentage Character Errors = 35.4838709677%
Filename = 995.out.txt, no_of_character_errs = 10, ground_truth_length = 36, output_length = 36, Percentage Character Errors = 27.7777777778%
Filename = 996.out.txt, no_of_character_errs = 14, ground_truth_length = 35, output_length = 32, Percentage Character Errors = 40.0%
Filename = 997.out.txt, no_of_character_errs = 14, ground_truth_length = 29, output_length = 28, Percentage Character Errors = 48.275862069%
Filename = 998.out.txt, no_of_character_errs = 29, ground_truth_length = 71, output_length = 56, Percentage Character Errors = 40.8450704225%
Filename = 999.out.txt, no_of_character_errs = 9, ground_truth_length = 39, output_length = 36, Percentage Character Errors = 23.0769230769%
